"Gene"	"Freq"
"PSCD2"	2
"PSCD3"	2
"PSCD4"	2
"PSD"	2
"PSD2"	2
"PSD3"	2
"PSD4"	2
"PSEN2"	2
"PSENEN"	2
"PSF1"	2
"PSG1"	2
"PSG2"	2
"PSG3"	2
"PSG4"	2
"PSG5"	2
"PSG6"	2
"PSG9"	2
"PSIP1"	2
"PSKH1"	2
"PSKH2"	2
"PSMA1"	2
"PSMA3"	2
"PSMA4"	2
"PSMA5"	2
"PSMA6"	2
"PSMB10"	2
"PSMB2"	2
"PSMB3"	2
"PSMB4"	2
"PSMB5"	2
"PSMB7"	2
"PSMB8"	2
"PSMB9"	2
"PSMC1"	2
"PSMC2"	2
"PSMC3"	2
"PSMC4"	2
"PSMC5"	2
"PSMC6"	2
"PSMD1"	2
"PSMD10"	2
"PSMD11"	2
"PSMD12"	2
"PSMD14"	2
"PSMD2"	2
"PSMD3"	2
"PSMD4"	2
"PSMD5"	2
"PSMD6"	2
"PSMD8"	2
"PSMD9"	2
"PSME1"	2
"PSME2"	2
"PSME3"	2
"PSME4"	2
"PSMF1"	2
"PSORS1C2"	2
"PSPH"	2
"PSRC1"	2
"PSTPIP1"	2
"PSTPIP2"	2
"PTAFR"	2
"PTBP1"	2
"PTBP2"	2
"PTCH"	2
"PTCH2"	2
"PTCRA"	2
"PTD004"	2
"PTD008"	2
"PTD015"	2
"PTDSS2"	2
"PTER"	2
"PTF1A"	2
"PTGDR"	2
"PTGDS"	2
"PTGER1"	2
"PTGER2"	2
"PTGER3"	2
"PTGES"	2
"PTGES2"	2
"PTGES3"	2
"PTGFR"	2
"PTGFRN"	2
"PTGIR"	2
"PTGIS"	2
"PTGS1"	2
"PTHB1"	2
"PTHLH"	2
"PTHR1"	2
"PTK2"	2
"PTK6"	2
"PTK7"	2
"PTK9"	2
"PTK9L"	2
"PTMA"	2
"PTMS"	2
"PTN"	2
"PTOV1"	2
"PTP4A1"	2
"PTP4A2"	2
"PTPLA"	2
"PTPN1"	2
"PTPN12"	2
"PTPN13"	2
"PTPN14"	2
"PTPN18"	2
"PTPN2"	2
"PTPN20B"	2
"PTPN22"	2
"PTPN23"	2
"PTPN3"	2
"PTPN4"	2
"PTPN6"	2
"PTPN7"	2
"PTPN9"	2
"PTPRA"	2
"PTPRC"	2
"PTPRCAP"	2
"PTPRE"	2
"PTPRF"	2
"PTPRG"	2
"PTPRH"	2
"PTPRJ"	2
"PTPRK"	2
"PTPRM"	2
"PTPRN"	2
"PTPRN2"	2
"PTPRR"	2
"PTPRS"	2
"PTPRT"	2
"PTPRU"	2
"PTPRZ1"	2
"PTRF"	2
"PTRH2"	2
"PTS"	2
"PTTG1"	2
"PTTG1IP"	2
"PTTG2"	2
"PUM1"	2
"PUM2"	2
"PUNC"	2
"PURA"	2
"PURB"	2
"PURG"	2
"PUS1"	2
"PUS3"	2
"PUSL1"	2
"PVALB"	2
"PVR"	2
"PVRL1"	2
"PVRL2"	2
"PVRL3"	2
"PVRL4"	2
"PVT1"	2
"PWP1"	2
"PWWP2"	2
"PX19"	2
"PXDN"	2
"PXK"	2
"PXMP3"	2
"PXMP4"	2
"PXN"	2
"PYCR1"	2
"PYCRL"	2
"PYGB"	2
"PYGL"	2
"PYGM"	2
"PYGO1"	2
"PYGO2"	2
"PYY"	2
"PYY2"	2
"QARS"	2
"QDPR"	2
"QIL1"	2
"QKI"	2
"QP-C"	2
"QPCTL"	2
"QPRT"	2
"QRICH1"	2
"QRSL1"	2
"QSCN6"	2
"QTRT1"	2
"R3HDM1"	2
"R3HDML"	2
"RAB10"	2
"RAB11B"	2
"RAB11FIP2"	2
"RAB11FIP4"	2
"RAB11FIP5"	2
"RAB15"	2
"RAB17"	2
"RAB18"	2
"RAB1A"	2
"RAB2"	2
"RAB20"	2
"RAB21"	2
"RAB22A"	2
"RAB23"	2
"RAB24"	2
"RAB25"	2
"RAB26"	2
"RAB27A"	2
"RAB27B"	2
"RAB28"	2
"RAB2B"	2
"RAB30"	2
"RAB31"	2
"RAB33A"	2
"RAB33B"	2
"RAB34"	2
"RAB35"	2
"RAB36"	2
"RAB37"	2
"RAB38"	2
"RAB39"	2
"RAB39B"	2
"RAB3A"	2
"RAB3C"	2
"RAB3D"	2
"RAB3GAP1"	2
"RAB3GAP2"	2
"RAB3IL1"	2
"RAB3IP"	2
"RAB40B"	2
"RAB42"	2
"RAB4A"	2
"RAB4B"	2
"RAB5B"	2
"RAB5C"	2
"RAB6A"	2
"RAB6IP2"	2
"RAB7"	2
"RAB7L1"	2
"RAB8A"	2
"RAB8B"	2
"RAB9A"	2
"RAB9P1"	2
"RABEP1"	2
"RABEPK"	2
"RABGAP1L"	2
"RABGGTA"	2
"RABGGTB"	2
"RABIF"	2
"RABL2A"	2
"RABL3"	2
"RABL4"	2
"RAC1"	2
"RAC2"	2
"RAC3"	2
"RACGAP1"	2
"RAD18"	2
"RAD23A"	2
"RAD23B"	2
"RAD50"	2
"RAD51"	2
"RAD51AP1"	2
"RAD51C"	2
"RAD51L1"	2
"RAD51L3"	2
"RAD52"	2
"RAD52B"	2
"RAD54B"	2
"RAD54L"	2
"RAD9A"	2
"RAD9B"	2
"RAE1"	2
"RAET1E"	2
"RAET1L"	2
"RAF1"	2
"RAFTLIN"	2
"RAG1"	2
"RAG1AP1"	2
"RAG2"	2
"RAGE"	2
"RAI1"	2
"RAI14"	2
"RAI16"	2
"RAI17"	2
"RAI2"	2
"RALA"	2
"RALB"	2
"RALBP1"	2
"RALGDS"	2
"RALGPS1"	2
"RALGPS2"	2
"RALY"	2
"RAMP1"	2
"RAMP2"	2
"RAMP3"	2
"RANBP1"	2
"RANBP2"	2
"RANBP3"	2
"RANBP5"	2
"RANBP6"	2
"RANGAP1"	2
"RAP1A"	2
"RAP1B"	2
"RAP1GA1"	2
"RAP1GDS1"	2
"RAP2A"	2
"RAP2B"	2
"RAP2C"	2
"RAP80"	2
"RAPGEF3"	2
"RAPH1"	2
"RAPSN"	2
"raptor"	2
"RARA"	2
"RARG"	2
"RARRES1"	2
"RARRES2"	2
"RASA1"	2
"RASA2"	2
"RASA4"	2
"RASAL1"	2
"RASD1"	2
"RASD2"	2
"RASGEF1A"	2
"RASGRF1"	2
"RASGRP2"	2
"RASGRP3"	2
"RASIP1"	2
"RASL10B"	2
"RASL11A"	2
"RASL12"	2
"RASSF2"	2
"RASSF3"	2
"RASSF4"	2
"RASSF6"	2
"RASSF8"	2
"RAX"	2
"RAXL1"	2
"RB1CC1"	2
"RBAF600"	2
"RBAK"	2
"RBBP5"	2
"RBBP6"	2
"RBBP7"	2
"RBBP8"	2
"RBBP9"	2
"RBJ"	2
"RBKS"	2
"RBL1"	2
"RBL2"	2
"RBM10"	2
"RBM12"	2
"RBM13"	2
"RBM14"	2
"RBM15"	2
"RBM15B"	2
"RBM16"	2
"RBM17"	2
"RBM18"	2
"RBM19"	2
"RBM21"	2
"RBM24"	2
"RBM28"	2
"RBM3"	2
"RBM34"	2
"RBM35A"	2
"RBM35B"	2
"RBM4"	2
"RBM4B"	2
"RBM5"	2
"RBM6"	2
"RBM7"	2
"RBM8A"	2
"RBM9"	2
"RBMS1"	2
"RBMS2"	2
"RBMX"	2
"RBMX2"	2
"RBP3"	2
"RBP4"	2
"RBP5"	2
"RBP7"	2
"RBPMS"	2
"RBPSUHL"	2
"RBX1"	2
"RCBTB1"	2
"RCBTB2"	2
"RCC1"	2
"RCC2"	2
"RCD-8"	2
"RCE1"	2
"RCL1"	2
"RCN1"	2
"RCN2"	2
"RCN3"	2
"RCOR1"	2
"RCOR2"	2
"RCP9"	2
"RCSD1"	2
"RCV1"	2
"RDBP"	2
"RDH10"	2
"RDH11"	2
"RDH12"	2
"RDH14"	2
"RDH5"	2
"RDX"	2
"RECK"	2
"RECQL"	2
"RECQL4"	2
"REEP1"	2
"REEP2"	2
"REEP4"	2
"REEP5"	2
"REEP6"	2
"REG1A"	2
"REG1B"	2
"REG3A"	2
"REG3G"	2
"REGL"	2
"REL"	2
"RELA"	2
"RELB"	2
"RELN"	2
"REM1"	2
"RENBP"	2
"RENT1"	2
"REPS1"	2
"REPS2"	2
"RER1"	2
"RERE"	2
"RERG"	2
"RET"	2
"RETN"	2
"RETNLB"	2
"RetSat"	2
"REV1L"	2
"REV3L"	2
"REXO2"	2
"REXO4"	2
"RFC1"	2
"RFC2"	2
"RFC3"	2
"RFC4"	2
"RFC5"	2
"RFFL"	2
"RFK"	2
"RFP"	2
"RFPL3"	2
"RFT1"	2
"RFX1"	2
"RFX2"	2
"RFX3"	2
"RFX4"	2
"RFX5"	2
"RFXANK"	2
"RFXAP"	2
"RFXDC1"	2
"RG9MTD2"	2
"RGAG1"	2
"RGC32"	2
"RGL2"	2
"RGN"	2
"RGPD5"	2
"Rgr"	2
"RGR"	2
"RGS10"	2
"RGS11"	2
"RGS13"	2
"RGS14"	2
"RGS16"	2
"RGS17"	2
"RGS19"	2
"RGS2"	2
"RGS3"	2
"RGS4"	2
"RGS5"	2
"RGS7"	2
"RGS8"	2
"RGS9"	2
"RGS9BP"	2
"RGSL1"	2
"RGSL2"	2
"RHBDD1"	2
"RHBDD3"	2
"RHBDL1"	2
"RHCG"	2
"RHD"	2
"RHEB"	2
"RHEBL1"	2
"RHO"	2
"RHOA"	2
"RHOB"	2
"RHOBTB1"	2
"RHOBTB2"	2
"RHOBTB3"	2
"RHOC"	2
"RHOD"	2
"RHOF"	2
"RHOG"	2
"RHOH"	2
"RHOJ"	2
"RHOQ"	2
"RHOT2"	2
"RHOV"	2
"RHPN2"	2
"RIBC1"	2
"RIBC2"	2
"RIC3"	2
"RIC8B"	2
"RIF1"	2
"RILP"	2
"RIMBP2"	2
"RIMS3"	2
"RIN1"	2
"RINT-1"	2
"RIOK1"	2
"RIOK2"	2
"RIOK3"	2
"RIPK2"	2
"RIPK3"	2
"RIPK4"	2
"RIPK5"	2
"RIS1"	2
"RIT1"	2
"RIT2"	2
"RKHD2"	2
"RKHD3"	2
"RLBP1"	2
"RLF"	2
"RLN1"	2
"RLN2"	2
"RLN3"	2
"RLN3R1"	2
"RLN3R2"	2
"RNASE1"	2
"RNASE2"	2
"RNASE3"	2
"RNASE4"	2
"RNASE6"	2
"RNASE8"	2
"RNASEH1"	2
"RNASEH2A"	2
"RNASET2"	2
"RND1"	2
"RND2"	2
"RND3"	2
"RNF103"	2
"RNF11"	2
"RNF111"	2
"RNF113B"	2
"RNF12"	2
"RNF121"	2
"RNF122"	2
"RNF125"	2
"RNF138"	2
"RNF139"	2
"RNF141"	2
"RNF144"	2
"RNF146"	2
"RNF149"	2
"RNF152"	2
"RNF166"	2
"RNF167"	2
"RNF170"	2
"RNF182"	2
"RNF186"	2
"RNF19"	2
"RNF190"	2
"RNF2"	2
"RNF25"	2
"RNF26"	2
"RNF34"	2
"RNF36"	2
"RNF38"	2
"RNF39"	2
"RNF4"	2
"RNF40"	2
"RNF43"	2
"RNF44"	2
"RNF6"	2
"RNF7"	2
"RNF8"	2
"RNGTT"	2
"RNH1"	2
"RNMTL1"	2
"RNPC1"	2
"RNPC2"	2
"RNPEP"	2
"RNPEPL1"	2
"RNPS1"	2
"RNUT1"	2
"ROBO4"	2
"ROCK1"	2
"ROD1"	2
"ROM1"	2
"ROPN1"	2
"ROPN1L"	2
"ROR1"	2
"ROR2"	2
"RORA"	2
"RORB"	2
"RORC"	2
"RP1-112K5.2"	2
"RP11-311P8.3"	2
"RP11-450P7.3"	2
"RP11-49G10.8"	2
"RP11-529I10.4"	2
"RP13-360B22.2"	2
"RP2"	2
"RP3-473B4.1"	2
"RPA2"	2
"RPE"	2
"RPE65"	2
"RPGR"	2
"RPH3A"	2
"RPH3AL"	2
"RPIA"	2
"RPIB9"	2
"RPIP8"	2
"RPL10"	2
"RPL10A"	2
"RPL11"	2
"RPL12"	2
"RPL13"	2
"RPL13A"	2
"RPL14"	2
"RPL15"	2
"RPL17"	2
"RPL18A"	2
"RPL19"	2
"RPL21"	2
"RPL22"	2
"RPL23"	2
"RPL23A"	2
"RPL26"	2
"RPL26L1"	2
"RPL27"	2
"RPL27A"	2
"RPL28"	2
"RPL29"	2
"RPL31"	2
"RPL32"	2
"RPL34"	2
"RPL35"	2
"RPL36"	2
"RPL36A"	2
"RPL36AL"	2
"RPL37A"	2
"RPL38"	2
"RPL39"	2
"RPL39L"	2
"RPL3L"	2
"RPL5"	2
"RPL6"	2
"RPL7"	2
"RPL7A"	2
"RPL7L1"	2
"RPL8"	2
"RPL9"	2
"RPLP1"	2
"RPLP2"	2
"RPN1"	2
"RPN2"	2
"RPP21"	2
"RPP25"	2
"RPP38"	2
"RPRM"	2
"RPRML"	2
"RPS10"	2
"RPS11"	2
"RPS12"	2
"RPS13"	2
"RPS14"	2
"RPS15"	2
"RPS15A"	2
"RPS16"	2
"RPS18"	2
"RPS19"	2
"RPS19BP1"	2
"RPS2"	2
"RPS20"	2
"RPS21"	2
"RPS23"	2
"RPS24"	2
"RPS26"	2
"RPS27"	2
"RPS27A"	2
"RPS29"	2
"RPS3"	2
"RPS3A"	2
"RPS4X"	2
"RPS5"	2
"RPS6"	2
"RPS6KA1"	2
"RPS6KA2"	2
"RPS6KA3"	2
"RPS6KA4"	2
"RPS6KA5"	2
"RPS6KB1"	2
"RPS6KB2"	2
"RPS6KC1"	2
"RPS6KL1"	2
"RPS7"	2
"RPS8"	2
"RPS9"	2
"RPSA"	2
"RPUSD1"	2
"RPUSD2"	2
"RPUSD3"	2
"RPUSD4"	2
"RQCD1"	2
"RRAD"	2
"RRAGA"	2
"RRAGB"	2
"RRAGC"	2
"RRAGD"	2
"RRAS"	2
"RRAS2"	2
"RRBP1"	2
"RREB1"	2
"RRH"	2
"RRM1"	2
"RRM2"	2
"RRM2B"	2
"RRN3"	2
"RRP22"	2
"RRS1"	2
"RSAD1"	2
"RSBN1"	2
"RSHL1"	2
"RSL1D1"	2
"RSN"	2
"RSNL2"	2
"RSPO1"	2
"RSPO2"	2
"RSPO3"	2
"RSPRY1"	2
"RSRC1"	2
"RTBDN"	2
"RTCD1"	2
"RTDR1"	2
"RTEL1"	2
"RTN1"	2
"RTN2"	2
"RTN3"	2
"RTN4"	2
"RTN4IP1"	2
"RTN4R"	2
"RTN4RL2"	2
"RTP1"	2
"RTP3"	2
"RUFY1"	2
"RUFY3"	2
"RUNDC2A"	2
"RUNX1"	2
"RUNX2"	2
"RUSC1"	2
"RUSC2"	2
"RUTBC3"	2
"RUVBL1"	2
"RWDD2"	2
"RXRA"	2
"RXRB"	2
"RXRG"	2
"RYBP"	2
"RYK"	2
"RYR1"	2
"RYR2"	2
"S100A1"	2
"S100A11"	2
"S100A13"	2
"S100A16"	2
"S100A3"	2
"S100A4"	2
"S100A5"	2
"S100A6"	2
"S100A8"	2
"S100B"	2
"S100P"	2
"SAA1"	2
"SAA2"	2
"SAC"	2
"SACS"	2
"SAE1"	2
"SAFB"	2
"SAG"	2
"SAGE1"	2
"SALL3"	2
"SAMD10"	2
"SAMD11"	2
"SAMD12"	2
"SAMD14"	2
"SAMD4A"	2
"SAMD7"	2
"SAMD8"	2
"SAMHD1"	2
"SAMM50"	2
"SAP130"	2
"SAP18"	2
"SAP30"	2
"SAPS2"	2
"SAPS3"	2
"SAR1A"	2
"SARDH"	2
"SARM1"	2
"SARS"	2
"SART1"	2
"SART2"	2
"SART3"	2
"SAS10"	2
"SASS6"	2
"SAT2"	2
"SATB1"	2
"SAV1"	2
"SBDS"	2
"SBEM"	2
"SBF1"	2
"SBNO1"	2
"SBP1"	2
"SBSN"	2
"SC4MOL"	2
"SC5DL"	2
"SC65"	2
"SCAMP1"	2
"SCAMP2"	2
"SCAMP3"	2
"SCAND1"	2
"SCAND2"	2
"SCAP"	2
"SCAP1"	2
"SCAP2"	2
"SCARA3"	2
"SCARA5"	2
"SCARB1"	2
"SCARB2"	2
"SCARF2"	2
"SCC-112"	2
"SCCPDH"	2
"SCD"	2
"SCD5"	2
"SCDR10"	2
"SCFD1"	2
"SCG2"	2
"SCG3"	2
"SCGB1A1"	2
"SCGB1D1"	2
"SCGB1D2"	2
"SCGB2A1"	2
"SCGB2A2"	2
"SCGB3A1"	2
"SCGN"	2
"SCHIP1"	2
"SCLY"	2
"SCMH1"	2
"SCML1"	2
"SCML2"	2
"SCML4"	2
"SCN1B"	2
"SCN2A2"	2
"SCN2B"	2
"SCN3B"	2
"SCN4A"	2
"SCN4B"	2
"SCN7A"	2
"SCNM1"	2
"SCNN1A"	2
"SCNN1B"	2
"SCNN1D"	2
"SCNN1G"	2
"SCO1"	2
"SCO2"	2
"SCOC"	2
"SCOTIN"	2
"SCP2"	2
"SCPEP1"	2
"SCRG1"	2
"SCRIB"	2
"SCRL"	2
"SCRN1"	2
"SCRN2"	2
"SCRN3"	2
"SCRT1"	2
"SCRT2"	2
"SCT"	2
"SCTR"	2
"SCUBE1"	2
"SCUBE2"	2
"SCUBE3"	2
"SCYL1"	2
"SCYL1BP1"	2
"SCYL3"	2
"SDC1"	2
"SDC2"	2
"SDC4"	2
"SDCBP"	2
"SDCBP2"	2
"SDCCAG10"	2
"SDCCAG3"	2
"SDCCAG33"	2
"SDF2"	2
"SDF2L1"	2
"SDFR1"	2
"SDHB"	2
"SDHD"	2
"SDPR"	2
"SDR-O"	2
"SDS"	2
"SDSL"	2
"SEC10L1"	2
"SEC11L1"	2
"SEC11L3"	2
"SEC14L1"	2
"SEC14L2"	2
"SEC14L3"	2
"SEC14L4"	2
"SEC22L2"	2
"SEC22L3"	2
"SEC23B"	2
"SEC23IP"	2
"SEC24B"	2
"SEC24C"	2
"SEC24D"	2
"SEC31L2"	2
"SEC61A1"	2
"SEC61B"	2
"SEC61G"	2
"SEC63"	2
"SEC63D1"	2
"SEC6L1"	2
"SEC8L1"	2
"SECISBP2"	2
"SECTM1"	2
"SEL1L"	2
"SELL"	2
"SELP"	2
"SELPLG"	2
"SEMA3C"	2
"SEMA3E"	2
"SEMA3F"	2
"SEMA3G"	2
"SEMA4C"	2
"SEMA4G"	2
"SEMA5A"	2
"SEMA5B"	2
"SEMA6A"	2
"SEMA6B"	2
"SEMA6C"	2
"SEMA7A"	2
"SEMG1"	2
"SEMG2"	2
"SENP1"	2
"SENP5"	2
"SENP6"	2
"SENP7"	2
"SEPHS1"	2
"SEPHS2"	2
"SEPN1"	2
"SEPW1"	2
"SEPX1"	2
"SERBP1"	2
"SERF2"	2
"SERGEF"	2
"SERHL"	2
"SERINC3"	2
"SERP1"	2
"SERPINA1"	2
"SERPINA10"	2
"SERPINA12"	2
"SERPINA13"	2
"SERPINA3"	2
"SERPINA4"	2
"SERPINA5"	2
"SERPINA6"	2
"SERPINB1"	2
"SERPINB12"	2
"SERPINB2"	2
"SERPINB3"	2
"SERPINB4"	2
"SERPINB6"	2
"SERPINB7"	2
"SERPINB8"	2
"SERPINB9"	2
"SERPINC1"	2
"SERPIND1"	2
"SERPINE1"	2
"SERPINE2"	2
"SERPINF1"	2
"SERPINF2"	2
"SERPING1"	2
"SERTAD1"	2
"SERTAD2"	2
"SERTAD3"	2
"SERTAD4"	2
"SESN1"	2
"SESN2"	2
"SESN3"	2
"SET"	2
"set-07"	2
"SETBP1"	2
"SETD3"	2
"SETD4"	2
"SETD6"	2
"SETDB1"	2
"SETDB2"	2
"SETMAR"	2
"SETX"	2
"SEZ6L"	2
"SEZ6L2"	2
"SF1"	2
"SF3A1"	2
"SF3A3"	2
"SF3B14"	2
"SF3B2"	2
"SF3B3"	2
"SF3B4"	2
"SF4"	2
"SFI1"	2
"SFMBT1"	2
"SFN"	2
"SFPQ"	2
"SFRS1"	2
"SFRS10"	2
"SFRS14"	2
"SFRS16"	2
"SFRS3"	2
"SFRS4"	2
"SFRS6"	2
"SFRS7"	2
"SFRS8"	2
"SFRS9"	2
"SFT2D1"	2
"SFT2D3"	2
"SFTPB"	2
"SFTPC"	2
"SFTPD"	2
"SFTPG"	2
"SFXN1"	2
"SFXN2"	2
"SFXN3"	2
"SFXN4"	2
"SFXN5"	2
"SGCA"	2
"SGCB"	2
"SGCD"	2
"SGK"	2
"SGK2"	2
"SGK3"	2
"SGOL1"	2
"SGPP1"	2
"SGPP2"	2
"SGSH"	2
"SGTA"	2
"SGTB"	2
"SH2BP1"	2
"SH2D1A"	2
"SH2D1B"	2
"SH2D2A"	2
"SH2D3A"	2
"SH2D3C"	2
"SH2D4A"	2
"SH2D4B"	2
"SH3BGR"	2
"SH3BGRL"	2
"SH3BGRL2"	2
"SH3BGRL3"	2
"SH3BP1"	2
"SH3BP2"	2
"SH3BP4"	2
"SH3GL1"	2
"SH3GL2"	2
"SH3GL3"	2
"SH3GLB1"	2
"SH3GLB2"	2
"SH3KBP1"	2
"SH3PX3"	2
"SH3RF2"	2
"SH3TC1"	2
"SH3TC2"	2
"SH3YL1"	2
"SHANK1"	2
"SHANK2"	2
"SHB"	2
"SHBG"	2
"SHC1"	2
"SHC3"	2
"SHC4"	2
"SHCBP1"	2
"SHD"	2
"SHF"	2
"SHFM1"	2
"SHH"	2
"SHKBP1"	2
"SHMT1"	2
"SHMT2"	2
"SHOC2"	2
"SHOX2"	2
"SHRM"	2
"SIAH1"	2
"SIAH2"	2
"SIAHBP1"	2
"SIGLEC10"	2
"SIGLEC11"	2
"SIGLEC12"	2
"SIGLEC6"	2
"SIGLEC7"	2
"SIGLEC9"	2
"SIKE"	2
"SIL1"	2
"SIM1"	2
"SIM2"	2
"SIN3A"	2
"SIP1"	2
"SIPA1"	2
"SIRPB1"	2
"SIRPB2"	2
"SIRPD"	2
"SIRT1"	2
"SIRT2"	2
"SIRT3"	2
"SIRT4"	2
"SIRT5"	2
"SIRT6"	2
"SIRT7"	2
"SIT1"	2
"SITPEC"	2
"SIX1"	2
"SIX3"	2
"SIX4"	2
"SIX5"	2
"SIX6"	2
"SKIL"	2
"SKIV2L"	2
"SKIV2L2"	2
"SKP1A"	2
"SKP2"	2
"SLA"	2
"SLA/LP"	2
"SLA2"	2
"SLAMF1"	2
"SLAMF7"	2
"SLAMF8"	2
"SLAMF9"	2
"SLBP"	2
"SLC10A1"	2
"SLC10A2"	2
"SLC10A3"	2
"SLC10A4"	2
"SLC11A1"	2
"SLC11A2"	2
"SLC12A1"	2
"SLC12A2"	2
"SLC12A3"	2
"SLC12A4"	2
"SLC12A5"	2
"SLC12A6"	2
"SLC12A7"	2
"SLC12A9"	2
"SLC13A3"	2
"SLC13A5"	2
"SLC14A1"	2
"SLC15A2"	2
"SLC15A3"	2
"SLC15A4"	2
"SLC16A1"	2
"SLC16A10"	2
"SLC16A11"	2
"SLC16A12"	2
"SLC16A13"	2
"SLC16A2"	2
"SLC16A3"	2
"SLC16A5"	2
"SLC16A6"	2
"SLC16A8"	2
"SLC17A1"	2
"SLC17A2"	2
"SLC17A4"	2
"SLC17A5"	2
"SLC17A6"	2
"SLC17A8"	2
"SLC18A1"	2
"SLC18A2"	2
"SLC18A3"	2
"SLC19A1"	2
"SLC19A2"	2
"SLC19A3"	2
"SLC1A1"	2
"SLC1A2"	2
"SLC1A4"	2
"SLC1A6"	2
"SLC1A7"	2
"SLC20A1"	2
"SLC22A11"	2
"SLC22A12"	2
"SLC22A13"	2
"SLC22A14"	2
"SLC22A16"	2
"SLC22A17"	2
"SLC22A18AS"	2
"SLC22A2"	2
"SLC22A3"	2
"SLC22A4"	2
"SLC22A6"	2
"SLC22A7"	2
"SLC22A8"	2
"SLC23A1"	2
"SLC24A3"	2
"SLC24A5"	2
"SLC25A1"	2
"SLC25A10"	2
"SLC25A11"	2
"SLC25A12"	2
"SLC25A13"	2
"SLC25A16"	2
"SLC25A17"	2
"SLC25A18"	2
"SLC25A19"	2
"SLC25A2"	2
"SLC25A20"	2
"SLC25A21"	2
"SLC25A22"	2
"SLC25A24"	2
"SLC25A25"	2
"SLC25A29"	2
"SLC25A3"	2
"SLC25A31"	2
"SLC25A32"	2
"SLC25A34"	2
"SLC25A35"	2
"SLC25A37"	2
"SLC25A4"	2
"SLC25A5"	2
"SLC26A10"	2
"SLC26A11"	2
"SLC26A2"	2
"SLC26A3"	2
"SLC26A4"	2
"SLC26A7"	2
"SLC26A8"	2
"SLC27A2"	2
"SLC27A3"	2
"SLC27A4"	2
"SLC27A5"	2
"SLC27A6"	2
"SLC28A2"	2
"SLC29A1"	2
"SLC29A2"	2
"SLC29A3"	2
"SLC29A4"	2
"SLC2A1"	2
"SLC2A10"	2
"SLC2A11"	2
"SLC2A13"	2
"SLC2A14"	2
"SLC2A2"	2
"SLC2A3"	2
"SLC2A4"	2
"SLC2A4RG"	2
"SLC2A5"	2
"SLC2A7"	2
"SLC2A8"	2
"SLC2A9"	2
"SLC30A1"	2
"SLC30A2"	2
"SLC30A3"	2
"SLC30A4"	2
"SLC30A5"	2
"SLC30A7"	2
"SLC30A8"	2
"SLC30A9"	2
"SLC31A1"	2
"SLC31A2"	2
"SLC32A1"	2
"SLC33A1"	2
"SLC34A2"	2
"SLC34A3"	2
"SLC35A1"	2
"SLC35A2"	2
"SLC35A3"	2
"SLC35A5"	2
"SLC35B1"	2
"SLC35B3"	2
"SLC35C1"	2
"SLC35C2"	2
"SLC35D1"	2
"SLC35D2"	2
"SLC35E1"	2
"SLC35E2"	2
"SLC35E3"	2
"SLC35E4"	2
"SLC35F2"	2
"SLC36A1"	2
"SLC36A2"	2
"SLC36A3"	2
"SLC37A1"	2
"SLC37A3"	2
"SLC37A4"	2
"SLC38A1"	2
"SLC38A2"	2
"SLC38A3"	2
"SLC38A4"	2
"SLC38A5"	2
"SLC38A6"	2
"SLC39A11"	2
"SLC39A12"	2
"SLC39A14"	2
"SLC39A2"	2
"SLC39A3"	2
"SLC39A4"	2
"SLC39A5"	2
"SLC39A6"	2
"SLC39A8"	2
"SLC3A1"	2
"SLC3A2"	2
"SLC40A1"	2
"SLC41A2"	2
"SLC43A1"	2
"SLC43A2"	2
"SLC43A3"	2
"SLC44A2"	2
"SLC44A3"	2
"SLC45A2"	2
"SLC45A3"	2
"SLC4A11"	2
"SLC4A2"	2
"SLC4A3"	2
"SLC4A4"	2
"SLC4A5"	2
"SLC4A8"	2
"SLC5A1"	2
"SLC5A10"	2
"SLC5A12"	2
"SLC5A2"	2
"SLC5A4"	2
"SLC5A5"	2
"SLC5A6"	2
"SLC5A7"	2
"SLC6A11"	2
"SLC6A12"	2
"SLC6A13"	2
"SLC6A15"	2
"SLC6A18"	2
"SLC6A2"	2
"SLC6A20"	2
"SLC6A3"	2
"SLC6A4"	2
"SLC6A5"	2
"SLC6A6"	2
"SLC6A7"	2
"SLC7A1"	2
"SLC7A10"	2
"SLC7A11"	2
"SLC7A3"	2
"SLC7A5"	2
"SLC7A6"	2
"SLC7A6OS"	2
"SLC7A7"	2
"SLC7A8"	2
"SLC7A9"	2
"SLC8A3"	2
"SLC9A2"	2
"SLC9A3"	2
"SLC9A3R1"	2
"SLC9A3R2"	2
"SLC9A6"	2
"SLC9A7"	2
"SLC9A8"	2
"SLCO1C1"	2
"SLCO2A1"	2
"SLCO2B1"	2
"SLCO3A1"	2
"SLCO4A1"	2
"SLCO5A1"	2
"SLD5"	2
"SLIC1"	2
"SLIT1"	2
"SLIT2"	2
"SLIT3"	2
"SLITL2"	2
"SLITRK1"	2
"SLITRK2"	2
"SLITRK3"	2
"SLITRK4"	2
"SLITRK5"	2
"SLK"	2
"SLMAP"	2
"SLN"	2
"SLPI"	2
"SLU7"	2
"SLURP1"	2
"SMA3"	2
"SMAD1"	2
"SMAD2"	2
"SMAD4"	2
"SMAD5"	2
"SMAD6"	2
"SMAD7"	2
"SMAD9"	2
"SMAF1"	2
"SMAP"	2
"SMAP1"	2
"SMAP1L"	2
"SMARCA1"	2
"SMARCA4"	2
"SMARCA5"	2
